subject,state,file
2175820170609,4,18.csv
2175820170609,4,106.csv
1869920170609,2,172.csv
0179520170504,2,52.csv
5575520170711,4,22.csv
1869920170609,1,166.csv
6469920170608,4,192.csv
2175820170609,4,61.csv
0179520170504,3,42.csv
0179520170504,4,64.csv
0179520170504,1,118.csv
0179520170504,1,72.csv
6469920170608,3,87.csv
5575520170711,4,164.csv
2175820170609,2,35.csv
2175820170609,5,69.csv
6469920170608,1,194.csv
0179520170504,4,91.csv
2175820170609,4,13.csv
0179520170504,1,89.csv
1869920170609,5,3.csv
0179520170504,2,195.csv
1869920170609,4,158.csv
2175820170609,4,24.csv
6469920170608,2,111.csv
1869920170609,1,182.csv
5575520170711,3,191.csv
1869920170609,3,13.csv
6469920170608,3,184.csv
0179520170504,4,40.csv
0179520170504,4,154.csv
1869920170609,1,163.csv
5575520170713,2,179.csv
5575520170713,2,60.csv
6469920170608,3,34.csv
1869920170609,2,90.csv
6469920170608,2,10.csv
6469920170608,2,92.csv
2175820170609,2,15.csv
2175820170609,3,141.csv
0179520170504,1,28.csv
6469920170608,1,65.csv
6469920170608,4,148.csv
6469920170608,2,74.csv
0179520170504,1,59.csv
6469920170608,4,132.csv
5575520170713,2,119.csv
5575520170713,5,109.csv
5575520170711,5,16.csv
5575520170713,2,155.csv
5575520170713,3,132.csv
6469920170608,2,173.csv
6469920170608,4,110.csv
2175820170609,2,150.csv
1869920170609,5,141.csv
1869920170609,5,190.csv
1869920170609,2,194.csv
6469920170608,1,100.csv
6469920170608,1,76.csv
6469920170608,4,119.csv
5575520170711,3,154.csv
0179520170504,2,164.csv
6469920170608,2,183.csv
5575520170713,3,123.csv
0179520170504,1,101.csv
0179520170504,5,54.csv
6469920170608,4,79.csv
1869920170609,1,159.csv
6469920170608,4,100.csv
6469920170608,5,90.csv
2175820170609,3,143.csv
1869920170609,5,117.csv
5575520170713,2,98.csv
6469920170608,2,40.csv
1869920170609,2,162.csv
5575520170713,5,21.csv
5575520170713,2,105.csv
1869920170609,3,165.csv
1869920170609,2,201.csv
6469920170608,3,130.csv
1869920170609,5,122.csv
6469920170608,1,137.csv
1869920170609,1,153.csv
2175820170609,4,88.csv
0179520170504,3,110.csv
5575520170711,3,27.csv
6469920170608,2,16.csv
2175820170609,3,205.csv
6469920170608,3,60.csv
0179520170504,1,196.csv
5575520170711,4,129.csv
2175820170609,3,68.csv
6469920170608,2,154.csv
1869920170609,4,46.csv
6469920170608,2,130.csv
1869920170609,4,28.csv
5575520170711,3,158.csv
5575520170713,5,193.csv
2175820170609,3,96.csv
1869920170609,1,15.csv
5575520170711,4,145.csv
0179520170504,2,117.csv
1869920170609,5,89.csv
1869920170609,3,113.csv
5575520170713,3,28.csv
0179520170504,1,86.csv
0179520170504,1,83.csv
6469920170608,1,79.csv
5575520170711,4,37.csv
6469920170608,1,186.csv
2175820170609,2,159.csv
6469920170608,3,157.csv
2175820170609,1,16.csv
5575520170711,5,3.csv
0179520170504,5,69.csv
6469920170608,1,6.csv
1869920170609,1,206.csv
2175820170609,5,46.csv
0179520170504,3,206.csv
0179520170504,3,53.csv
6469920170608,1,116.csv
6469920170608,1,146.csv
6469920170608,2,86.csv
5575520170713,2,51.csv
5575520170713,5,8.csv
2175820170609,3,8.csv
6469920170608,5,60.csv
5575520170713,5,77.csv
5575520170713,2,110.csv
2175820170609,5,139.csv
1869920170609,2,156.csv
1869920170609,1,1.csv
6469920170608,4,178.csv
2175820170609,3,196.csv
2175820170609,5,83.csv
1869920170609,3,119.csv
1869920170609,2,190.csv
0179520170504,3,82.csv
1869920170609,1,147.csv
1869920170609,2,24.csv
0179520170504,3,148.csv
6469920170608,2,132.csv
0179520170504,4,200.csv
0179520170504,1,30.csv
5575520170713,5,51.csv
2175820170609,2,198.csv
2175820170609,5,1.csv
5575520170711,5,22.csv
2175820170609,4,178.csv
1869920170609,4,30.csv
2175820170609,3,3.csv
2175820170609,2,210.csv
6469920170608,5,50.csv
1869920170609,1,111.csv
1869920170609,3,49.csv
1869920170609,3,111.csv
1869920170609,4,103.csv
0179520170504,3,199.csv
2175820170609,2,32.csv
6469920170608,3,82.csv
5575520170711,4,205.csv
0179520170504,1,201.csv
1869920170609,2,6.csv
6469920170608,5,103.csv
1869920170609,3,170.csv
1869920170609,2,170.csv
2175820170609,1,40.csv
6469920170608,3,127.csv
2175820170609,2,104.csv
0179520170504,5,58.csv
2175820170609,2,148.csv
0179520170504,5,165.csv
5575520170711,5,170.csv
6469920170608,1,50.csv
1869920170609,1,81.csv
1869920170609,5,128.csv
1869920170609,4,185.csv
5575520170711,3,149.csv
1869920170609,5,125.csv
6469920170608,5,154.csv
2175820170609,1,112.csv
1869920170609,3,29.csv
1869920170609,2,41.csv
6469920170608,3,131.csv
2175820170609,3,169.csv
0179520170504,3,112.csv
2175820170609,4,184.csv
2175820170609,2,152.csv
5575520170711,3,7.csv
2175820170609,1,66.csv
1869920170609,2,209.csv
1869920170609,3,52.csv
1869920170609,2,104.csv
2175820170609,5,28.csv
2175820170609,3,171.csv
2175820170609,2,76.csv
2175820170609,5,178.csv
6469920170608,3,8.csv
2175820170609,4,201.csv
1869920170609,1,119.csv
5575520170713,3,37.csv
0179520170504,3,196.csv
5575520170713,3,204.csv
5575520170711,5,210.csv
2175820170609,3,59.csv
6469920170608,2,129.csv
5575520170713,3,67.csv
0179520170504,5,171.csv
6469920170608,4,7.csv
5575520170711,4,13.csv
1869920170609,1,207.csv
1869920170609,1,22.csv
1869920170609,4,31.csv
5575520170713,2,74.csv
6469920170608,3,196.csv
2175820170609,3,164.csv
0179520170504,3,123.csv
5575520170711,5,56.csv
6469920170608,1,111.csv
2175820170609,2,199.csv
1869920170609,4,206.csv
1869920170609,3,116.csv
2175820170609,1,116.csv
2175820170609,3,44.csv
6469920170608,1,210.csv
6469920170608,4,92.csv
6469920170608,1,147.csv
6469920170608,1,14.csv
0179520170504,1,66.csv
2175820170609,2,63.csv
2175820170609,1,23.csv
6469920170608,4,204.csv
0179520170504,5,5.csv
0179520170504,1,49.csv
1869920170609,2,22.csv
1869920170609,5,85.csv
5575520170711,3,15.csv
1869920170609,3,98.csv
5575520170711,5,106.csv
5575520170713,3,91.csv
1869920170609,1,47.csv
1869920170609,3,12.csv
1869920170609,3,44.csv
5575520170713,2,159.csv
6469920170608,3,83.csv
1869920170609,4,77.csv
1869920170609,2,140.csv
0179520170504,4,143.csv
2175820170609,2,184.csv
2175820170609,3,106.csv
6469920170608,1,168.csv
0179520170504,3,200.csv
0179520170504,4,48.csv
5575520170713,2,177.csv
5575520170713,5,46.csv
0179520170504,4,189.csv
1869920170609,4,12.csv
5575520170711,5,207.csv
6469920170608,2,197.csv
1869920170609,4,189.csv
5575520170713,3,38.csv
6469920170608,4,6.csv
2175820170609,4,113.csv
1869920170609,1,160.csv
6469920170608,3,4.csv
5575520170711,3,152.csv
0179520170504,5,206.csv
2175820170609,1,130.csv
2175820170609,4,40.csv
0179520170504,3,36.csv
6469920170608,5,32.csv
2175820170609,4,183.csv
0179520170504,5,84.csv
2175820170609,2,147.csv
0179520170504,1,54.csv
0179520170504,2,38.csv
1869920170609,1,185.csv
6469920170608,3,197.csv
0179520170504,3,77.csv
6469920170608,5,7.csv
6469920170608,4,76.csv
6469920170608,2,200.csv
0179520170504,3,41.csv
0179520170504,1,23.csv
2175820170609,1,137.csv
6469920170608,1,189.csv
0179520170504,4,73.csv
5575520170713,5,136.csv
5575520170711,3,124.csv
6469920170608,1,93.csv
2175820170609,2,124.csv
6469920170608,4,189.csv
1869920170609,1,44.csv
5575520170713,3,89.csv
1869920170609,2,134.csv
2175820170609,1,175.csv
6469920170608,4,9.csv
2175820170609,1,5.csv
5575520170713,5,128.csv
6469920170608,5,185.csv
0179520170504,5,28.csv
5575520170713,3,105.csv
0179520170504,1,168.csv
2175820170609,4,141.csv
6469920170608,1,21.csv
5575520170711,5,75.csv
5575520170713,2,185.csv
5575520170713,3,155.csv
5575520170711,5,183.csv
6469920170608,2,32.csv
2175820170609,3,54.csv
6469920170608,5,125.csv
2175820170609,4,190.csv
6469920170608,2,103.csv
5575520170713,5,53.csv
0179520170504,2,1.csv
5575520170713,5,160.csv
2175820170609,2,173.csv
5575520170713,5,48.csv
1869920170609,4,70.csv
6469920170608,4,33.csv
6469920170608,3,14.csv
5575520170711,4,101.csv
2175820170609,3,199.csv
0179520170504,2,18.csv
0179520170504,4,70.csv
1869920170609,4,1.csv
6469920170608,2,134.csv
1869920170609,5,9.csv
6469920170608,5,119.csv
2175820170609,4,134.csv
1869920170609,5,185.csv
6469920170608,3,95.csv
5575520170711,4,144.csv
5575520170711,4,31.csv
1869920170609,1,176.csv
6469920170608,3,41.csv
1869920170609,5,183.csv
2175820170609,4,122.csv
5575520170711,3,200.csv
2175820170609,5,17.csv
2175820170609,2,13.csv
6469920170608,2,112.csv
6469920170608,5,190.csv
0179520170504,5,133.csv
1869920170609,5,26.csv
5575520170713,3,169.csv
5575520170711,3,30.csv
2175820170609,2,207.csv
1869920170609,1,46.csv
2175820170609,1,99.csv
5575520170711,5,76.csv
2175820170609,3,114.csv
1869920170609,5,135.csv
5575520170713,5,45.csv
0179520170504,1,79.csv
0179520170504,3,100.csv
5575520170713,5,79.csv
0179520170504,2,126.csv
2175820170609,5,5.csv
0179520170504,1,32.csv
1869920170609,1,13.csv
6469920170608,4,1.csv
0179520170504,3,124.csv
2175820170609,1,129.csv
6469920170608,4,175.csv
0179520170504,2,149.csv
2175820170609,1,207.csv
0179520170504,3,188.csv
6469920170608,3,141.csv
1869920170609,3,204.csv
1869920170609,3,131.csv
2175820170609,3,63.csv
6469920170608,4,82.csv
0179520170504,2,115.csv
0179520170504,3,49.csv
6469920170608,5,208.csv
2175820170609,1,6.csv
1869920170609,3,163.csv
6469920170608,4,124.csv
6469920170608,1,51.csv
2175820170609,4,90.csv
2175820170609,2,194.csv
1869920170609,5,199.csv
5575520170711,3,137.csv
6469920170608,2,161.csv
5575520170711,3,206.csv
5575520170713,2,31.csv
5575520170713,3,106.csv
6469920170608,2,205.csv
0179520170504,5,118.csv
1869920170609,4,126.csv
0179520170504,3,142.csv
1869920170609,2,102.csv
0179520170504,4,9.csv
2175820170609,4,210.csv
0179520170504,5,163.csv
0179520170504,4,150.csv
1869920170609,3,53.csv
6469920170608,5,199.csv
5575520170711,3,58.csv
1869920170609,4,91.csv
6469920170608,4,91.csv
1869920170609,5,205.csv
1869920170609,3,105.csv
1869920170609,2,40.csv
6469920170608,4,112.csv
5575520170711,5,147.csv
6469920170608,3,114.csv
0179520170504,1,208.csv
1869920170609,1,84.csv
6469920170608,4,99.csv
6469920170608,3,79.csv
5575520170711,4,81.csv
5575520170713,5,195.csv
5575520170713,2,169.csv
6469920170608,5,72.csv
1869920170609,5,21.csv
5575520170713,5,42.csv
0179520170504,3,183.csv
0179520170504,3,134.csv
2175820170609,4,1.csv
1869920170609,4,62.csv
2175820170609,2,158.csv
2175820170609,1,193.csv
5575520170711,5,121.csv
5575520170711,5,74.csv
1869920170609,5,88.csv
1869920170609,3,60.csv
0179520170504,3,111.csv
0179520170504,5,204.csv
0179520170504,2,94.csv
6469920170608,5,40.csv
0179520170504,4,110.csv
1869920170609,5,209.csv
2175820170609,1,17.csv
1869920170609,4,177.csv
6469920170608,2,62.csv
5575520170711,3,50.csv
0179520170504,5,89.csv
2175820170609,4,173.csv
0179520170504,4,134.csv
0179520170504,2,201.csv
6469920170608,1,73.csv
5575520170711,5,5.csv
6469920170608,1,193.csv
5575520170713,2,207.csv
1869920170609,4,18.csv
6469920170608,3,71.csv
2175820170609,4,32.csv
6469920170608,1,192.csv
2175820170609,4,6.csv
5575520170711,3,143.csv
1869920170609,3,136.csv
6469920170608,2,196.csv
0179520170504,1,3.csv
6469920170608,4,203.csv
0179520170504,1,187.csv
6469920170608,5,202.csv
0179520170504,5,2.csv
5575520170713,5,119.csv
5575520170711,5,206.csv
2175820170609,2,107.csv
0179520170504,3,109.csv
6469920170608,3,59.csv
1869920170609,3,148.csv
5575520170713,5,107.csv
0179520170504,5,177.csv
2175820170609,1,160.csv
0179520170504,5,81.csv
6469920170608,4,147.csv
0179520170504,2,66.csv
6469920170608,5,194.csv
0179520170504,4,136.csv
1869920170609,5,5.csv
2175820170609,1,164.csv
1869920170609,4,175.csv
5575520170711,3,4.csv
1869920170609,5,84.csv
0179520170504,2,8.csv
2175820170609,1,43.csv
5575520170713,3,142.csv
0179520170504,3,9.csv
6469920170608,4,195.csv
2175820170609,3,105.csv
5575520170711,4,83.csv
0179520170504,5,154.csv
0179520170504,3,10.csv
1869920170609,2,144.csv
6469920170608,3,66.csv
2175820170609,1,92.csv
5575520170713,2,10.csv
5575520170713,5,201.csv
1869920170609,5,28.csv
2175820170609,5,157.csv
1869920170609,3,133.csv
0179520170504,2,168.csv
1869920170609,5,22.csv
1869920170609,1,150.csv
2175820170609,1,73.csv
6469920170608,3,110.csv
6469920170608,1,129.csv
2175820170609,2,139.csv
1869920170609,3,155.csv
5575520170713,2,134.csv
5575520170711,5,29.csv
5575520170711,4,98.csv
6469920170608,3,64.csv
5575520170711,4,95.csv
1869920170609,4,94.csv
5575520170713,3,197.csv
6469920170608,1,120.csv
0179520170504,5,110.csv
1869920170609,1,167.csv
1869920170609,1,126.csv
5575520170713,3,23.csv
2175820170609,5,189.csv
0179520170504,4,158.csv
1869920170609,3,94.csv
1869920170609,3,66.csv
0179520170504,3,14.csv
5575520170713,2,133.csv
1869920170609,1,144.csv
5575520170711,5,43.csv
2175820170609,3,145.csv
5575520170713,3,210.csv
6469920170608,2,163.csv
0179520170504,3,89.csv
5575520170713,2,30.csv
5575520170711,4,111.csv
1869920170609,5,119.csv
1869920170609,2,208.csv
6469920170608,3,113.csv
6469920170608,1,203.csv
5575520170713,2,56.csv
1869920170609,5,96.csv
2175820170609,4,97.csv
6469920170608,3,12.csv
1869920170609,2,69.csv
1869920170609,2,186.csv
0179520170504,3,126.csv
0179520170504,5,105.csv
1869920170609,1,25.csv
1869920170609,2,60.csv
6469920170608,4,200.csv
6469920170608,3,115.csv
6469920170608,3,78.csv
6469920170608,4,66.csv
6469920170608,1,151.csv
5575520170713,3,170.csv
2175820170609,4,53.csv
6469920170608,3,108.csv
6469920170608,4,144.csv
2175820170609,5,16.csv
0179520170504,4,85.csv
5575520170713,2,156.csv
0179520170504,3,150.csv
2175820170609,2,157.csv
2175820170609,4,161.csv
6469920170608,4,173.csv
5575520170713,5,165.csv
2175820170609,2,191.csv
0179520170504,5,172.csv
2175820170609,5,78.csv
0179520170504,5,161.csv
0179520170504,5,73.csv
1869920170609,2,110.csv
2175820170609,3,25.csv
0179520170504,5,53.csv
6469920170608,2,152.csv
6469920170608,3,195.csv
1869920170609,5,111.csv
6469920170608,3,29.csv
1869920170609,3,189.csv
0179520170504,3,106.csv
6469920170608,3,53.csv
5575520170713,3,148.csv
1869920170609,2,39.csv
6469920170608,1,126.csv
2175820170609,1,97.csv
2175820170609,2,74.csv
0179520170504,2,13.csv
5575520170711,4,181.csv
2175820170609,4,200.csv
2175820170609,4,56.csv
6469920170608,3,198.csv
1869920170609,5,11.csv
6469920170608,2,65.csv
0179520170504,2,173.csv
1869920170609,1,57.csv
2175820170609,3,23.csv
0179520170504,2,43.csv
2175820170609,2,64.csv
1869920170609,5,79.csv
1869920170609,3,107.csv
6469920170608,4,70.csv
0179520170504,2,64.csv
0179520170504,3,98.csv
5575520170713,2,36.csv
5575520170711,3,57.csv
6469920170608,2,141.csv
5575520170711,4,52.csv
1869920170609,3,142.csv
6469920170608,3,3.csv
5575520170711,5,129.csv
2175820170609,2,11.csv
0179520170504,5,3.csv
0179520170504,5,123.csv
5575520170713,2,201.csv
5575520170713,2,80.csv
6469920170608,4,58.csv
0179520170504,4,205.csv
5575520170711,3,103.csv
0179520170504,1,193.csv
1869920170609,4,109.csv
0179520170504,1,135.csv
0179520170504,1,94.csv
5575520170711,3,16.csv
5575520170713,2,135.csv
2175820170609,2,105.csv
6469920170608,2,150.csv
5575520170713,5,118.csv
5575520170713,2,72.csv
0179520170504,5,98.csv
5575520170713,2,107.csv
2175820170609,4,85.csv
0179520170504,2,113.csv
1869920170609,5,67.csv
1869920170609,4,107.csv
5575520170713,5,125.csv
5575520170713,5,187.csv
6469920170608,3,22.csv
1869920170609,5,15.csv
5575520170711,3,129.csv
1869920170609,4,66.csv
2175820170609,1,69.csv
5575520170711,3,90.csv
6469920170608,3,160.csv
5575520170711,4,20.csv
6469920170608,1,131.csv
2175820170609,3,163.csv
0179520170504,3,95.csv
2175820170609,5,87.csv
6469920170608,1,41.csv
6469920170608,3,181.csv
5575520170713,5,120.csv
5575520170711,4,99.csv
1869920170609,1,122.csv
5575520170711,3,122.csv
0179520170504,1,93.csv
5575520170711,4,59.csv
0179520170504,2,63.csv
5575520170713,3,203.csv
1869920170609,4,147.csv
0179520170504,2,179.csv
5575520170711,5,172.csv
1869920170609,4,203.csv
5575520170713,2,161.csv
2175820170609,3,29.csv
1869920170609,2,49.csv
2175820170609,1,117.csv
2175820170609,1,171.csv
5575520170713,5,194.csv
5575520170713,5,167.csv
5575520170711,5,86.csv
0179520170504,4,30.csv
1869920170609,2,118.csv
5575520170713,5,102.csv
1869920170609,4,140.csv
5575520170711,4,204.csv
2175820170609,2,201.csv
5575520170713,2,87.csv
2175820170609,1,50.csv
5575520170713,5,164.csv
0179520170504,2,171.csv
6469920170608,1,104.csv
5575520170713,5,106.csv
1869920170609,5,146.csv
2175820170609,5,196.csv
1869920170609,3,91.csv
1869920170609,1,133.csv
0179520170504,1,116.csv
2175820170609,4,196.csv
6469920170608,2,171.csv
2175820170609,1,15.csv
6469920170608,5,73.csv
2175820170609,2,70.csv
6469920170608,2,155.csv
6469920170608,5,129.csv
5575520170713,5,131.csv
6469920170608,1,201.csv
6469920170608,1,122.csv
1869920170609,5,174.csv
5575520170711,5,168.csv
6469920170608,1,152.csv
6469920170608,1,43.csv
5575520170711,4,187.csv
6469920170608,3,85.csv
0179520170504,4,175.csv
5575520170711,4,29.csv
6469920170608,5,54.csv
5575520170713,3,24.csv
2175820170609,1,25.csv
1869920170609,1,78.csv
5575520170713,3,69.csv
6469920170608,4,153.csv
6469920170608,5,3.csv
2175820170609,2,4.csv
1869920170609,3,200.csv
5575520170711,5,18.csv
6469920170608,4,170.csv
6469920170608,4,63.csv
0179520170504,5,162.csv
2175820170609,5,149.csv
2175820170609,4,120.csv
6469920170608,5,196.csv
6469920170608,1,1.csv
5575520170711,4,35.csv
0179520170504,3,65.csv
6469920170608,1,108.csv
2175820170609,2,156.csv
6469920170608,2,91.csv
0179520170504,1,176.csv
5575520170711,5,55.csv
6469920170608,2,28.csv
5575520170713,5,140.csv
6469920170608,3,138.csv
6469920170608,2,165.csv
1869920170609,4,96.csv
5575520170711,5,40.csv
2175820170609,5,44.csv
6469920170608,3,210.csv
0179520170504,1,47.csv
5575520170713,3,141.csv
0179520170504,4,135.csv
6469920170608,3,191.csv
0179520170504,3,160.csv
6469920170608,1,115.csv
5575520170713,3,115.csv
5575520170713,2,210.csv
0179520170504,1,159.csv
1869920170609,5,179.csv
5575520170713,3,209.csv
2175820170609,1,64.csv
0179520170504,1,188.csv
2175820170609,1,147.csv
5575520170711,3,32.csv
0179520170504,4,19.csv
1869920170609,1,36.csv
0179520170504,1,134.csv
1869920170609,3,145.csv
2175820170609,1,100.csv
5575520170711,5,197.csv
5575520170713,3,157.csv
5575520170711,5,50.csv
2175820170609,4,132.csv
6469920170608,4,187.csv
6469920170608,4,3.csv
0179520170504,1,173.csv
0179520170504,1,174.csv
0179520170504,4,137.csv
6469920170608,3,199.csv
2175820170609,2,163.csv
1869920170609,5,71.csv
2175820170609,2,118.csv
0179520170504,4,71.csv
0179520170504,3,132.csv
6469920170608,2,121.csv
2175820170609,3,93.csv
1869920170609,2,188.csv
5575520170713,2,168.csv
2175820170609,2,40.csv
2175820170609,2,170.csv
2175820170609,3,137.csv
1869920170609,3,127.csv
2175820170609,2,31.csv
6469920170608,1,47.csv
0179520170504,4,162.csv
2175820170609,5,99.csv
0179520170504,4,77.csv
6469920170608,2,186.csv
2175820170609,1,91.csv
2175820170609,1,63.csv
1869920170609,1,197.csv
0179520170504,3,119.csv
5575520170713,5,104.csv
2175820170609,2,61.csv
0179520170504,2,22.csv
0179520170504,5,148.csv
2175820170609,4,150.csv
1869920170609,2,191.csv
5575520170713,5,123.csv
2175820170609,4,86.csv
6469920170608,4,54.csv
0179520170504,1,73.csv
0179520170504,1,87.csv
6469920170608,5,170.csv
1869920170609,4,5.csv
1869920170609,5,39.csv
5575520170711,3,156.csv
6469920170608,4,17.csv
0179520170504,1,128.csv
0179520170504,2,169.csv
1869920170609,2,86.csv
2175820170609,2,43.csv
5575520170711,4,80.csv
6469920170608,2,25.csv
0179520170504,5,178.csv
6469920170608,3,158.csv
1869920170609,3,150.csv
6469920170608,5,124.csv
5575520170711,5,167.csv
5575520170713,5,197.csv
5575520170713,3,164.csv
0179520170504,2,107.csv
1869920170609,3,96.csv
6469920170608,5,182.csv
5575520170711,3,100.csv
0179520170504,5,135.csv
1869920170609,2,147.csv
1869920170609,4,47.csv
1869920170609,3,201.csv
6469920170608,1,90.csv
1869920170609,1,79.csv
6469920170608,4,8.csv
0179520170504,2,45.csv
2175820170609,2,130.csv
2175820170609,4,130.csv
2175820170609,4,177.csv
0179520170504,4,113.csv
0179520170504,2,120.csv
2175820170609,3,17.csv
0179520170504,2,150.csv
1869920170609,1,196.csv
2175820170609,5,194.csv
5575520170711,5,80.csv
2175820170609,4,11.csv
5575520170713,5,178.csv
0179520170504,3,17.csv
0179520170504,2,189.csv
5575520170711,5,190.csv
1869920170609,5,12.csv
6469920170608,2,27.csv
1869920170609,3,144.csv
1869920170609,3,77.csv
1869920170609,4,26.csv
2175820170609,4,187.csv
1869920170609,4,44.csv
1869920170609,5,93.csv
1869920170609,1,180.csv
2175820170609,1,18.csv
0179520170504,1,107.csv
1869920170609,3,161.csv
5575520170711,5,204.csv
2175820170609,2,202.csv
0179520170504,1,158.csv
6469920170608,2,14.csv
0179520170504,2,80.csv
5575520170713,2,104.csv
6469920170608,3,178.csv
5575520170711,3,102.csv
6469920170608,3,187.csv
0179520170504,1,145.csv
0179520170504,5,78.csv
2175820170609,5,94.csv
5575520170713,3,81.csv
6469920170608,2,175.csv
5575520170711,4,17.csv
2175820170609,1,77.csv
5575520170713,3,35.csv
1869920170609,5,139.csv
2175820170609,3,70.csv
5575520170713,2,130.csv
6469920170608,4,138.csv
5575520170713,3,194.csv
0179520170504,3,113.csv
5575520170713,2,95.csv
1869920170609,1,142.csv
2175820170609,2,86.csv
5575520170713,3,189.csv
5575520170713,3,205.csv
0179520170504,1,82.csv
6469920170608,3,94.csv
0179520170504,2,33.csv
1869920170609,2,34.csv
6469920170608,3,93.csv
5575520170711,3,113.csv
1869920170609,4,151.csv
5575520170711,4,45.csv
0179520170504,5,102.csv
6469920170608,5,183.csv
5575520170713,5,69.csv
5575520170711,5,4.csv
5575520170711,4,163.csv
5575520170711,4,178.csv
5575520170711,3,47.csv
6469920170608,1,162.csv
0179520170504,3,125.csv
1869920170609,2,119.csv
5575520170713,5,149.csv
2175820170609,5,111.csv
2175820170609,1,176.csv
6469920170608,3,164.csv
1869920170609,1,195.csv
5575520170713,3,145.csv
5575520170713,3,120.csv
1869920170609,4,50.csv
6469920170608,5,48.csv
2175820170609,2,58.csv
5575520170711,4,91.csv
2175820170609,4,68.csv
2175820170609,5,161.csv
2175820170609,5,126.csv
1869920170609,3,135.csv
5575520170711,3,157.csv
2175820170609,5,195.csv
6469920170608,3,36.csv
0179520170504,1,151.csv
0179520170504,3,48.csv
0179520170504,2,74.csv
1869920170609,4,154.csv
1869920170609,4,97.csv
2175820170609,4,45.csv
5575520170711,3,20.csv
0179520170504,4,201.csv
5575520170711,5,97.csv
1869920170609,3,166.csv
5575520170713,5,56.csv
5575520170713,5,16.csv
2175820170609,3,104.csv
0179520170504,1,16.csv
1869920170609,4,172.csv
6469920170608,2,44.csv
0179520170504,2,167.csv
6469920170608,1,52.csv
2175820170609,4,133.csv
2175820170609,1,57.csv
5575520170711,5,152.csv
6469920170608,4,90.csv
2175820170609,5,128.csv
1869920170609,4,119.csv
1869920170609,3,192.csv
5575520170713,2,62.csv
5575520170713,2,90.csv
1869920170609,5,121.csv
6469920170608,4,120.csv
1869920170609,1,64.csv
5575520170711,3,207.csv
6469920170608,4,102.csv
0179520170504,2,37.csv
5575520170711,3,183.csv
0179520170504,5,155.csv
2175820170609,2,51.csv
0179520170504,2,116.csv
2175820170609,3,135.csv
6469920170608,4,74.csv
5575520170711,3,133.csv
2175820170609,1,79.csv
5575520170713,5,25.csv
1869920170609,3,140.csv
6469920170608,5,87.csv
5575520170713,5,9.csv
5575520170713,5,76.csv
1869920170609,1,135.csv
5575520170713,3,10.csv
6469920170608,1,155.csv
2175820170609,2,85.csv
2175820170609,4,135.csv
1869920170609,2,176.csv
5575520170713,3,63.csv
1869920170609,1,95.csv
2175820170609,2,20.csv
6469920170608,3,150.csv
5575520170711,5,34.csv
5575520170713,2,94.csv
6469920170608,4,176.csv
5575520170711,4,93.csv
0179520170504,4,184.csv
5575520170713,3,64.csv
6469920170608,5,109.csv
5575520170713,5,127.csv
5575520170713,5,121.csv
2175820170609,1,104.csv
6469920170608,4,16.csv
5575520170713,3,12.csv
2175820170609,2,200.csv
5575520170713,5,86.csv
5575520170711,4,195.csv
5575520170711,4,123.csv
2175820170609,2,168.csv
5575520170711,3,39.csv
2175820170609,1,192.csv
5575520170711,3,178.csv
6469920170608,1,117.csv
1869920170609,3,81.csv
6469920170608,3,37.csv
5575520170713,5,40.csv
2175820170609,4,23.csv
2175820170609,2,135.csv
2175820170609,5,110.csv
5575520170713,2,54.csv
2175820170609,2,171.csv
2175820170609,5,138.csv
5575520170713,2,136.csv
1869920170609,4,144.csv
5575520170711,5,30.csv
5575520170713,5,96.csv
6469920170608,4,208.csv
1869920170609,4,128.csv
1869920170609,2,77.csv
2175820170609,4,145.csv
5575520170711,5,39.csv
5575520170713,2,27.csv
6469920170608,5,131.csv
5575520170711,5,156.csv
5575520170713,2,175.csv
0179520170504,2,178.csv
2175820170609,5,134.csv
6469920170608,3,43.csv
6469920170608,1,35.csv
5575520170711,4,90.csv
6469920170608,4,14.csv
5575520170713,5,10.csv
0179520170504,1,205.csv
6469920170608,2,30.csv
0179520170504,5,77.csv
2175820170609,1,7.csv
0179520170504,4,50.csv
5575520170711,5,134.csv
1869920170609,1,77.csv
1869920170609,4,25.csv
0179520170504,2,51.csv
6469920170608,5,152.csv
1869920170609,4,199.csv
1869920170609,5,208.csv
6469920170608,5,41.csv
2175820170609,5,13.csv
6469920170608,2,142.csv
6469920170608,2,190.csv
1869920170609,4,155.csv
1869920170609,1,170.csv
2175820170609,5,198.csv
2175820170609,3,178.csv
6469920170608,3,28.csv
0179520170504,3,153.csv
0179520170504,4,176.csv
2175820170609,4,175.csv
2175820170609,1,113.csv
1869920170609,2,67.csv
5575520170713,5,15.csv
0179520170504,5,145.csv
5575520170713,2,122.csv
1869920170609,2,132.csv
6469920170608,2,206.csv
1869920170609,3,206.csv
6469920170608,3,142.csv
0179520170504,4,122.csv
5575520170711,3,77.csv
5575520170713,2,85.csv
2175820170609,5,12.csv
1869920170609,2,173.csv
6469920170608,4,151.csv
0179520170504,2,87.csv
1869920170609,5,7.csv
1869920170609,3,58.csv
1869920170609,2,37.csv
1869920170609,4,105.csv
0179520170504,3,138.csv
6469920170608,2,76.csv
1869920170609,3,80.csv
5575520170711,3,6.csv
5575520170713,2,183.csv
2175820170609,5,108.csv
0179520170504,5,48.csv
6469920170608,1,107.csv
0179520170504,2,185.csv
